pathogen,prevalence_tier,follow_up_modality,wbe_false_positive_rate,follow_up_coverage,avg_pax_per_flight,horizon_days,n_total,icu_fraction,icu_los_days,wbe_detection_prob_q,wbe_cost_per_sample,uc_total_cost,wbe_total_cost,delta_c_wbe_minus_uc,wbe_cheaper
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.35,15,179999020.70611778,189247630.94404307,9248610.237925291,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.35,25,179999020.70611778,189391797.60828674,9392776.90216896,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.35,40,179999020.70611778,189608047.60465166,9609026.89853388,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.35,60,179999020.70611778,189896380.933139,9897360.227021217,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.35,100,179999020.70611778,190473047.5901131,10474026.883995324,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.35,150,179999020.70611778,191193880.91133103,11194860.205213249,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.4,10,179999020.70611778,189078780.10312492,9079759.397007138,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.4,15,179999020.70611778,189150863.4352465,9151842.729128718,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.4,25,179999020.70611778,189295030.09949023,9296009.393372446,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.4,40,179999020.70611778,189511280.09585506,9512259.389737278,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.4,60,179999020.70611778,189799613.42434224,9800592.718224466,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.4,100,179999020.70611778,190376280.08131644,10377259.375198662,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.4,150,179999020.70611778,191097113.40253386,11098092.69641608,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.45,10,179999020.70611778,189021769.49979845,9022748.793680668,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.45,15,179999020.70611778,189093852.83192044,9094832.125802666,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.45,25,179999020.70611778,189238019.49616396,9238998.790046185,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.45,40,179999020.70611778,189454269.4925293,9455248.786411524,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.45,60,179999020.70611778,189742602.821016,9743582.114898235,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.45,100,179999020.70611778,190319269.47799054,10320248.771872759,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.45,150,179999020.70611778,191040102.7992084,11041082.093090624,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.5,10,179999020.70611778,188999291.665769,9000270.959651232,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.5,15,179999020.70611778,189071374.9978909,9072354.29177311,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.5,25,179999020.70611778,189215541.66213405,9216520.956016272,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.5,40,179999020.70611778,189431791.65849966,9432770.95238188,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.5,60,179999020.70611778,189720124.98698685,9721104.280869067,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.5,100,179999020.70611778,190296791.64396095,10297770.937843174,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.5,150,179999020.70611778,191017624.96517855,11018604.25906077,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.55,10,179999020.70611778,189006490.91483778,9007470.208719999,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.55,15,179999020.70611778,189078574.2469594,9079553.54084161,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.55,25,179999020.70611778,189222740.91120288,9223720.205085099,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.55,40,179999020.70611778,189438990.90756807,9439970.201450288,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.55,60,179999020.70611778,189727324.2360551,9728303.529937327,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.55,100,179999020.70611778,190303990.89302945,10304970.186911672,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.55,150,179999020.70611778,191024824.21424714,11025803.508129358,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.6,10,179999020.70611778,189038953.09915692,9039932.393039137,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.6,15,179999020.70611778,189111036.43127874,9112015.725160956,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.6,25,179999020.70611778,189255203.09552237,9256182.389404595,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.6,40,179999020.70611778,189471453.09188774,9472432.385769963,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.6,60,179999020.70611778,189759786.4203748,9760765.714257032,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.6,100,179999020.70611778,190336453.077349,10337432.371231228,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.6,150,179999020.70611778,191057286.39856696,11058265.692449182,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.65,10,179999020.70611778,189092727.39692965,9093706.690811872,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.65,15,179999020.70611778,189164810.72905132,9165790.022933543,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.65,25,179999020.70611778,189308977.39329505,9309956.68717727,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.65,40,179999020.70611778,189525227.38966018,9526206.6835424,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.65,60,179999020.70611778,189813560.7181473,9814540.012029529,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.65,100,179999020.70611778,190390227.37512136,10391206.669003576,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.65,150,179999020.70611778,191111060.69633934,11112039.99022156,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.7,10,179999020.70611778,189164316.86701456,9165296.160896778,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.7,15,179999020.70611778,189236400.1991367,9237379.493018925,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.7,25,179999020.70611778,189380566.86337996,9381546.157262176,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.7,40,179999020.70611778,189596816.85974526,9597796.153627485,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.7,60,179999020.70611778,189885150.18823248,9886129.482114702,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.7,100,179999020.70611778,190461816.8452067,10462796.139088929,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.7,150,179999020.70611778,191182650.16642436,11183629.460306585,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.75,10,179999020.70611778,189250651.32339293,9251630.617275149,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.75,15,179999020.70611778,189322734.6555142,9323713.949396431,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.75,25,179999020.70611778,189466901.31975818,9467880.613640398,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.75,40,179999020.70611778,189683151.31612334,9684130.610005558,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.75,60,179999020.70611778,189971484.64461017,9972463.938492388,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.75,100,179999020.70611778,190548151.3015844,10549130.595466614,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.75,150,179999020.70611778,191268984.62280214,11269963.91668436,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.8,10,179999020.70611778,189349051.3990405,9350030.692922711,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.8,15,179999020.70611778,189421134.73116246,9422114.02504468,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.8,25,179999020.70611778,189565301.39540565,9566280.689287871,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.8,40,179999020.70611778,189781551.39177108,9782530.6856533,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.8,60,179999020.70611778,190069884.72025818,10070864.014140397,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.8,100,179999020.70611778,190646551.37723234,10647530.671114564,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.8,150,179999020.70611778,191367384.69845006,11368363.99233228,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.85,10,179999020.70611778,189457189.39836955,9458168.692251772,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.85,15,179999020.70611778,189529272.73049116,9530252.024373382,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.85,25,179999020.70611778,189673439.39473483,9674418.68861705,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.85,40,179999020.70611778,189889689.39110053,9890668.684982747,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.85,60,179999020.70611778,190178022.71958724,10179002.013469458,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.85,100,179999020.70611778,190754689.37656158,10755668.670443803,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.85,150,179999020.70611778,191475522.69777894,11476501.991661161,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.9,10,179999020.70611778,189573050.31411982,9574029.608002037,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.9,15,179999020.70611778,189645133.64624158,9646112.940123796,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.9,25,179999020.70611778,189789300.3104848,9790279.604367018,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.9,40,179999020.70611778,190005550.30685046,10006529.600732684,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.9,60,179999020.70611778,190293883.63533753,10294862.929219753,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.9,100,179999020.70611778,190870550.2923116,10871529.58619383,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.9,150,179999020.70611778,191591383.61352926,11592362.907411486,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.95,10,179999020.70611778,189694894.9128939,9695874.206776112,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.95,15,179999020.70611778,189766978.24501553,9767957.538897753,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.95,25,179999020.70611778,189911144.90925905,9912124.203141272,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.95,40,179999020.70611778,190127394.90562466,10128374.199506879,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.95,60,179999020.70611778,190415728.23411173,10416707.527993947,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.95,100,179999020.70611778,190992394.89108577,10993374.184967995,False
Norovirus,1x,RAT,0.05,0.5,250,365,10000,0.03,2,0.95,150,179999020.70611778,191713228.21230355,11714207.50618577,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.05,10,179999020.70611778,190699604.79582408,10700584.089706302,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.05,15,179999020.70611778,190771688.12794593,10772667.42182815,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.05,25,179999020.70611778,190915854.79218927,10916834.086071491,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.05,40,179999020.70611778,191132104.78855488,11133084.082437098,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.05,60,179999020.70611778,191420438.11704174,11421417.410923958,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.05,100,179999020.70611778,191997104.77401587,11998084.067898095,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.05,150,179999020.70611778,192717938.09523356,12718917.38911578,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.1,10,179999020.70611778,189851850.81406328,9852830.107945502,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.1,15,179999020.70611778,189923934.14618465,9924913.440066874,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.1,25,179999020.70611778,190068100.8104281,10069080.104310334,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.1,40,179999020.70611778,190284350.80679354,10285330.100675762,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.1,60,179999020.70611778,190572684.1352805,10573663.42916271,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.1,100,179999020.70611778,191149350.7922548,11150330.086137027,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.1,150,179999020.70611778,191870184.1134726,11871163.407354832,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.15,10,179999020.70611778,189017154.59789008,9018133.8917723,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.15,15,179999020.70611778,189089237.93001184,9090217.22389406,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.15,25,179999020.70611778,189233404.59425583,9234383.888138056,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.15,40,179999020.70611778,189449654.59062076,9450633.884502977,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.15,60,179999020.70611778,189737987.9191078,9738967.212990016,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.15,100,179999020.70611778,190314654.57608196,10315633.869964182,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.15,150,179999020.70611778,191035487.89729962,11036467.191181839,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.2,10,179999020.70611778,188223858.0090807,8224837.302962929,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.2,15,179999020.70611778,188295941.3412026,8296920.635084808,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.2,25,179999020.70611778,188440108.00544572,8441087.29932794,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.2,40,179999020.70611778,188656358.00181097,8657337.295693189,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.2,60,179999020.70611778,188944691.3302981,8945670.624180317,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.2,100,179999020.70611778,189521357.98727262,9522337.281154841,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.2,150,179999020.70611778,190242191.30848998,10243170.6023722,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.25,10,179999020.70611778,187490230.548545,7491209.842427224,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.25,15,179999020.70611778,187562313.8806667,7563293.174548924,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.25,25,179999020.70611778,187706480.54491058,7707459.838792801,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.25,40,179999020.70611778,187922730.54127574,7923709.835157961,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.25,60,179999020.70611778,188211063.8697628,8212043.163645029,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.25,100,179999020.70611778,188787730.52673668,8788709.820618898,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.25,150,179999020.70611778,189508563.84795463,9509543.141836852,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.3,10,179999020.70611778,186826904.93621913,6827884.230101347,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.3,15,179999020.70611778,186898988.26834047,6899967.562222689,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.3,25,179999020.70611778,187043154.93258417,7044134.2264663875,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.3,40,179999020.70611778,187259404.9289495,7260384.222831726,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.3,60,179999020.70611778,187547738.2574367,7548717.551318914,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.3,100,179999020.70611778,188124404.91441077,8125384.208292991,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.3,150,179999020.70611778,188845238.2356286,8846217.529510826,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.35,10,179999020.70611778,186238891.5798793,6239870.873761535,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.35,15,179999020.70611778,186310974.9120015,6311954.205883712,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.35,25,179999020.70611778,186455141.57624492,6456120.8701271415,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.35,40,179999020.70611778,186671391.57261005,6672370.866492271,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.35,60,179999020.70611778,186959724.90109712,6960704.19497934,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.35,100,179999020.70611778,187536391.5580714,7537370.851953626,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.35,150,179999020.70611778,188257224.879289,8258204.173171222,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.4,10,179999020.70611778,185727192.17693958,5728171.470821798,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.4,15,179999020.70611778,185799275.50906107,5800254.802943289,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.4,25,179999020.70611778,185943442.1733049,5944421.467187107,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.4,40,179999020.70611778,186159692.16966996,6160671.463552177,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.4,60,179999020.70611778,186448025.49815714,6449004.792039365,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.4,100,179999020.70611778,187024692.1551311,7025671.449013323,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.4,150,179999020.70611778,187745525.4763492,7746504.770231426,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.45,10,179999020.70611778,185290055.24251652,5291034.536398739,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.45,15,179999020.70611778,185362138.5746385,5363117.868520707,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.45,25,179999020.70611778,185506305.23888165,5507284.532763869,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.45,40,179999020.70611778,185722555.23524705,5723534.529129267,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.45,60,179999020.70611778,186010888.56373444,6011867.857616663,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.45,100,179999020.70611778,186587555.22070837,6588534.514590591,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.45,150,179999020.70611778,187308388.54192582,7309367.835808039,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.5,10,179999020.70611778,184923927.35283834,4924906.646720558,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.5,15,179999020.70611778,184996010.68495995,4996989.978842169,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.5,25,179999020.70611778,185140177.3492036,5141156.643085808,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.5,40,179999020.70611778,185356427.34556893,5357406.639451146,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.5,60,179999020.70611778,185644760.67405614,5645739.967938364,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.5,100,179999020.70611778,186221427.3310303,6222406.62491253,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.5,150,179999020.70611778,186942260.6522478,6943239.9461300075,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.55,10,179999020.70611778,184624156.00340062,4625135.297282845,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.55,15,179999020.70611778,184696239.3355223,4697218.629404515,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.55,25,179999020.70611778,184840405.9997658,4841385.293648034,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.55,40,179999020.70611778,185056655.99613118,5057635.290013403,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.55,60,179999020.70611778,185344989.32461825,5345968.618500471,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.55,100,179999020.70611778,185921655.9815924,5922635.275474608,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.55,150,179999020.70611778,186642489.3028099,6643468.596692115,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.6,10,179999020.70611778,184385496.3153365,4386475.609218717,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.6,15,179999020.70611778,184457579.64745837,4458558.9413405955,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.6,25,179999020.70611778,184601746.3117019,4602725.605584115,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.6,40,179999020.70611778,184817996.30806723,4818975.601949453,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.6,60,179999020.70611778,185106329.63655424,5107308.930436462,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.6,100,179999020.70611778,185682996.29352835,5683975.587410569,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.6,150,179999020.70611778,186403829.61474615,6404808.908628374,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.65,10,179999020.70611778,184202467.08611834,4203446.3800005615,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.65,15,179999020.70611778,184274550.4182403,4275529.71212253,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.65,25,179999020.70611778,184418717.0824841,4419696.376366317,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.65,40,179999020.70611778,184634967.07884938,4635946.372731596,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.65,60,179999020.70611778,184923300.40733606,4924279.701218277,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.65,100,179999020.70611778,185499967.06431034,5500946.358192563,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.65,150,179999020.70611778,186220800.38552815,6221779.679410368,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.7,10,179999020.70611778,184069593.85359314,4070573.147475362,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.7,15,179999020.70611778,184141677.18571517,4142656.4795973897,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.7,25,179999020.70611778,184285843.84995845,4286823.143840671,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.7,40,179999020.70611778,184502093.8463237,4503073.14020592,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.7,60,179999020.70611778,184790427.17481062,4791406.468692839,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.7,100,179999020.70611778,185367093.8317852,5368073.125667423,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.7,150,179999020.70611778,186087927.15300283,6088906.446885049,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.75,10,179999020.70611778,183981568.98277882,3982548.2766610384,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.75,15,179999020.70611778,184053652.31490073,4054631.608782947,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.75,25,179999020.70611778,184197818.97914413,4198798.273026347,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.75,40,179999020.70611778,184414068.9755094,4415048.269391626,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.75,60,179999020.70611778,184702402.30399665,4703381.597878873,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.75,100,179999020.70611778,185279068.96097058,5280048.254852802,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.75,150,179999020.70611778,185999902.28218842,6000881.5760706365,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.8,10,179999020.70611778,183933351.96853676,3934331.2624189854,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.8,15,179999020.70611778,184005435.3006584,4006414.594540626,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.8,25,179999020.70611778,184149601.96490183,4150581.2587840557,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.8,40,179999020.70611778,184365851.9612673,4366831.2551495135,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.8,60,179999020.70611778,184654185.28975433,4655164.583636552,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.8,100,179999020.70611778,185230851.9467283,5231831.24061051,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.8,150,179999020.70611778,185951685.26794618,5952664.561828405,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.85,10,179999020.70611778,183920227.44573906,3921206.7396212816,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.85,15,179999020.70611778,183992310.77786082,3993290.0717430413,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.85,25,179999020.70611778,184136477.44210443,4137456.73598665,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.85,40,179999020.70611778,184352727.43846953,4353706.73235175,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.85,60,179999020.70611778,184641060.7669567,4642040.060838908,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.85,100,179999020.70611778,185217727.42393073,5218706.717812955,False
Norovirus,1x,RAT,0.05,0.75,250,365,10000,0.03,2,0.85,150,179999020.70611778,185938560.74514818,5939540.039030403,False
