scenario,pathogen,modality_key,modality_label,lead_days,prevalence_tier,prevalence_multiplier,vsl_scenario,vsl,horizon_days,Bd,Bd_nonneg,delta_screening_cost,delta_hospital_cost,delta_productivity_cost,delta_mortality_cost,delta_icu_cost,delta_infections,delta_deaths,immediate_total_cost,delayed_total_cost,immediate_cm_start,delayed_cm_start,Rt,CFR_pct,infectious_period_days,phi_pct,p0_pct,sensitivity
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),2,1x,1.0,high_income,11600000,365,97546490.95085675,97546490.95085675,-249999.99999999255,23522908.226303354,4998617.998089483,68216433.85627964,1058530.87018365,1306799.4220958296,5.880597399431245,353561510.51877415,451108001.4696309,21,23,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),2,2x,2.0,low_resource,300000,365,24154466.028610975,24154466.028610975,-249999.99999999255,18314796.269126534,3891894.2071893774,1373609.7201844882,824165.8321106858,1017447.8988447636,4.5785155448014265,164360011.39975375,188514477.42836472,21,23,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),2,2x,2.0,base_case,3500000,365,38806303.04391199,38806303.04391199,-249999.99999999255,18314796.269126534,3891894.2071893774,16025446.735485703,824165.8321106858,1017447.8988447636,4.5785155448014265,235989537.14753526,274795840.19144726,21,23,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),2,2x,2.0,high_income,11600000,365,75893765.4888938,75893765.4888938,-249999.99999999255,18314796.269126534,3891894.2071893774,53112909.180466324,824165.8321106858,1017447.8988447636,4.5785155448014265,417301774.19660646,493195539.68550026,21,23,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,low_resource,300000,365,74170982.33120108,74170982.33120108,-624999.9999999925,56132069.29170821,11928064.724487945,4209905.196878106,2525943.1181268576,3118871.718816365,14.034922734673628,73983111.43279132,148154093.7639924,21,26,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,base_case,3500000,365,119076637.76456732,119076637.76456732,-624999.9999999925,56132069.29170821,11928064.724487945,49115560.63024449,2525943.1181268576,3118871.718816365,14.034922734673628,91352584.66757476,210429222.43214208,21,26,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,0.1x,0.1,high_income,11600000,365,232744078.0802759,232744078.0802759,-624999.9999999925,56132069.29170821,11928064.724487945,162783000.94595322,2525943.1181268576,3118871.718816365,14.034922734673628,135319063.7931199,368063141.8733958,21,26,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,0.5x,0.5,low_resource,300000,365,65387570.64826311,65387570.64826311,-624999.9999999925,49540390.73040393,10527333.030210814,3715529.304780298,2229317.582868179,2752309.8524226677,12.385394335901998,121000497.05817835,186388067.70644146,21,26,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,0.5x,0.5,base_case,3500000,365,105019883.23258641,105019883.23258641,-624999.9999999925,49540390.73040393,10527333.030210814,43347841.88910337,2229317.582868179,2752309.8524226677,12.385394335901998,166598044.21439442,271617927.44698083,21,26,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,0.5x,0.5,high_income,11600000,365,205339174.46165472,205339174.46165472,-624999.9999999925,49540390.73040393,10527333.030210814,143667133.11817116,2229317.582868179,2752309.8524226677,12.385394335901998,282016835.45356697,487356009.9152217,21,26,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,1x,1.0,low_resource,300000,365,52400321.472542435,52400321.472542435,-624999.9999999925,39793862.268324584,8456195.73201899,2984539.6701243576,1790723.802074607,2210772.356575084,9.948475604587873,143930931.09892133,196331252.57146376,21,26,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,1x,1.0,base_case,3500000,365,84235411.28720218,84235411.28720218,-624999.9999999925,39793862.268324584,8456195.73201899,34819629.48478411,1790723.802074607,2210772.356575084,9.948475604587873,203295342.97003013,287530754.2572323,21,26,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,1x,1.0,high_income,11600000,365,164817982.38056052,164817982.38056052,-624999.9999999925,39793862.268324584,8456195.73201899,115402200.5781422,1790723.802074607,2210772.356575084,9.948475604587873,353561510.51877415,518379492.89933467,21,26,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,2x,2.0,low_resource,300000,365,39006493.47277412,39006493.47277412,-624999.9999999925,29742208.985196635,6320219.409354236,2230665.673889744,1338399.404333835,1652315.5407026652,7.435419933162368,164360011.39975375,203366504.87252787,21,26,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,2x,2.0,base_case,3500000,365,62800260.66093165,62800260.66093165,-624999.9999999925,29742208.985196635,6320219.409354236,26024432.862046957,1338399.404333835,1652315.5407026652,7.435419933162368,235989537.14753526,298789797.8084669,21,26,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),5,2x,2.0,high_income,11600000,365,123028233.85595506,123028233.85595506,-624999.9999999925,29742208.985196635,6320219.409354236,86252406.05706945,1338399.404333835,1652315.5407026652,7.435419933162368,417301774.19660646,540330008.0525615,21,26,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,0.1x,0.1,low_resource,300000,365,116731114.97080508,116731114.97080508,-1250000.0,88541174.46214259,18814999.573205307,6640588.084660705,3984352.8507964173,4919930.184299001,22.13968582934516,73983111.43279132,190714226.4035964,21,31,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,0.1x,0.1,base_case,3500000,365,187564054.54051954,187564054.54051954,-1250000.0,88541174.46214259,18814999.573205307,77473527.6543748,3984352.8507964173,4919930.184299001,22.13968582934516,91352584.66757476,278916639.2080943,21,31,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,0.1x,0.1,high_income,11600000,365,366859932.82635766,366859932.82635766,-1250000.0,88541174.46214259,18814999.573205307,256769405.94021362,3984352.8507964173,4919930.184299001,22.13968582934516,135319063.7931199,502178996.61947757,21,31,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,0.5x,0.5,low_resource,300000,365,84990373.42201956,84990373.42201956,-1250000.0,64720730.523091614,13753155.236156976,4854054.789231862,2912432.8735391167,3595864.135451221,16.1813886095308,121000497.05817835,205990870.4801979,21,31,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,0.5x,0.5,base_case,3500000,365,136766957.84049305,136766957.84049305,-1250000.0,64720730.523091614,13753155.236156976,56630639.207705304,2912432.8735391167,3595864.135451221,16.1813886095308,166598044.21439442,303365002.0548875,21,31,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,0.5x,0.5,high_income,11600000,365,267826437.14975435,267826437.14975435,-1250000.0,64720730.523091614,13753155.236156976,187690118.51696533,2912432.8735391167,3595864.135451221,16.1813886095308,282016835.45356697,549843272.6033213,21,31,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,1x,1.0,low_resource,300000,365,65421225.52893716,65421225.52893716,-1250000.0,50034690.8284709,10632371.80105005,3752601.8121353015,2251561.087281197,2779835.440754027,12.50925948339345,143930931.09892133,209352156.6278585,21,31,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,1x,1.0,base_case,3500000,365,105448978.19171429,105448978.19171429,-1250000.0,50034690.8284709,10632371.80105005,43780354.47491194,2251561.087281197,2779835.440754027,12.50925948339345,203295342.97003013,308744321.1617444,21,31,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,1x,1.0,high_income,11600000,365,206769227.11936796,206769227.11936796,-1250000.0,50034690.8284709,10632371.80105005,145100603.40256622,2251561.087281197,2779835.440754027,12.50925948339345,353561510.51877415,560330737.6381421,21,31,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,2x,2.0,low_resource,300000,365,47373927.19801268,47373927.19801268,-1250000.0,36490752.11858362,7754284.825198982,2736806.4088937743,1642083.8453362486,2027313.018288128,9.122908582296898,164360011.39975375,211733938.59776643,21,31,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,2x,2.0,base_case,3500000,365,76566528.89287978,76566528.89287978,-1250000.0,36490752.11858362,7754284.825198982,31929408.103760764,1642083.8453362486,2027313.018288128,9.122908582296898,235989537.14753526,312556066.04041505,21,31,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),10,2x,2.0,high_income,11600000,365,150460301.9330116,150460301.9330116,-1250000.0,36490752.11858362,7754284.825198982,105823181.14389178,1642083.8453362486,2027313.018288128,9.122908582296898,417301774.19660646,567762076.129618,21,31,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,0.1x,0.1,low_resource,300000,365,130759597.16367143,130759597.16367143,-1750000.0000000075,99444350.59187326,21131924.500773046,7458326.294390503,4474995.776634288,5526042.454156928,24.867191043705866,73983111.43279132,204742708.59646276,21,35,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,0.1x,0.1,base_case,3500000,365,210315077.63716966,210315077.63716966,-1750000.0000000075,99444350.59187326,21131924.500773046,87013806.7678892,4474995.776634288,5526042.454156928,24.867191043705866,91352584.66757476,301667662.3047444,21,35,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,0.1x,0.1,high_income,11600000,365,411689887.5857128,411689887.5857128,-1750000.0000000075,99444350.59187326,21131924.500773046,288388616.71643275,4474995.776634288,5526042.454156928,24.867191043705866,135319063.7931199,547008951.3788327,21,35,1.75,0.00075,2.0,37.5,0.25000000000000006,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,0.5x,0.5,low_resource,300000,365,90033918.18507625,90033918.18507625,-1750000.0000000075,68880989.25709282,14637210.217132261,5166074.194281948,3099644.5165691827,3827129.9283635,17.222084677635976,121000497.05817835,211034415.2432546,21,35,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,0.5x,0.5,base_case,3500000,365,145138709.5907506,145138709.5907506,-1750000.0000000075,68880989.25709282,14637210.217132261,60270865.59995636,3099644.5165691827,3827129.9283635,17.222084677635976,166598044.21439442,311736753.805145,21,35,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,0.5x,0.5,high_income,11600000,365,284622712.8363642,284622712.8363642,-1750000.0000000075,68880989.25709282,14637210.217132261,199754868.8455692,3099644.5165691827,3827129.9283635,17.222084677635976,282016835.45356697,566639548.2899312,21,35,1.75,0.00075,2.0,37.5,1.25,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,1x,1.0,low_resource,300000,365,68494443.8621487,68494443.8621487,-1750000.0000000075,52716280.57196903,11202209.621543413,3953721.0428976733,2372232.6257386054,2928901.731943501,13.180057793746094,143930931.09892133,212425374.96107003,21,35,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,1x,1.0,base_case,3500000,365,110667468.31972396,110667468.31972396,-1750000.0000000075,52716280.57196903,11202209.621543413,46126745.50047283,2372232.6257386054,2928901.731943501,13.180057793746094,203295342.97003013,313962811.2897541,21,35,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,1x,1.0,high_income,11600000,365,217417936.47796237,217417936.47796237,-1750000.0000000075,52716280.57196903,11202209.621543413,152877213.65871045,2372232.6257386054,2928901.731943501,13.180057793746094,353561510.51877415,570979446.9967365,21,35,1.75,0.00075,2.0,37.5,2.5,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,2x,2.0,low_resource,300000,365,49166271.550765395,49166271.550765395,-1750000.0000000075,38211085.59156847,8119855.688208289,2865831.4193676496,1719498.8516205805,2122942.6374581885,9.553241868562193,164360011.39975375,213526282.95051914,21,35,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,2x,2.0,base_case,3500000,365,79735140.0240199,79735140.0240199,-1750000.0000000075,38211085.59156847,8119855.688208289,33434699.892622605,1719498.8516205805,2122942.6374581885,9.553241868562193,235989537.14753526,315724677.17155516,21,35,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,rapid,Rapid Antigen Test (RAT),14,2x,2.0,high_income,11600000,365,157112588.3469457,157112588.3469457,-1750000.0000000075,38211085.59156847,8119855.688208289,110812148.21554866,1719498.8516205805,2122942.6374581885,9.553241868562193,417301774.19660646,574414362.5435522,21,35,1.75,0.00075,2.0,37.5,5.0,0.675
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,0.1x,0.1,low_resource,300000,365,35650255.77799219,35650255.77799219,-1999999.9999999404,28255351.428136945,6004262.178479105,2119151.357110275,1271490.8142661643,1569944.6343431147,7.064750854543842,379161174.83271027,414811430.61070246,21,23,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,0.1x,0.1,base_case,3500000,365,58254536.92050147,58254536.92050147,-1999999.9999999404,28255351.428136945,6004262.178479105,24723432.499619905,1271490.8142661643,1569944.6343431147,7.064750854543842,390414916.9558575,448669453.876359,21,23,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,0.1x,0.1,high_income,11600000,365,115471623.56247926,115471623.56247926,-1999999.9999999404,28255351.428136945,6004262.178479105,81940519.14159732,1271490.8142661643,1569944.6343431147,7.064750854543842,418900951.7050728,534372575.2675521,21,23,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,0.5x,0.5,low_resource,300000,365,48656442.793106556,48656442.793106556,-1999999.9999999404,38016092.15242513,8078419.582390359,2851206.9114318755,1710724.1468591257,2112017.660490024,9.504079472205136,418177360.03758174,466833802.8306883,21,23,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,0.5x,0.5,base_case,3500000,365,79069316.5150466,79069316.5150466,-1999999.9999999404,38016092.15242513,8078419.582390359,33264080.633371897,1710724.1468591257,2112017.660490024,9.504079472205136,452855453.50324076,531924770.01828736,21,23,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,0.5x,0.5,high_income,11600000,365,156051903.1237074,156051903.1237074,-1999999.9999999404,38016092.15242513,8078419.582390359,110246667.2420324,1710724.1468591257,2112017.660490024,9.504079472205136,540634377.5881907,696686280.7118981,21,23,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,1x,1.0,low_resource,300000,365,44049193.457571805,44049193.457571805,-1999999.9999999404,34558494.15202401,7343680.007305095,2591887.0614018003,1555132.2368410802,1919882.828138047,8.639472726621221,441069204.50472736,485118397.96229917,21,23,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,1x,1.0,base_case,3500000,365,71695988.7791915,71695988.7791915,-1999999.9999999404,34558494.15202401,7343680.007305095,30238682.383020878,1555132.2368410802,1919882.828138047,8.639472726621221,489490994.46098006,561186983.2401716,21,23,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,1x,1.0,high_income,11600000,365,141676939.43704057,141676939.43704057,-1999999.9999999404,34558494.15202401,7343680.007305095,100219633.04086953,1555132.2368410802,1919882.828138047,8.639472726621221,612058650.2877455,753735589.724786,21,23,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,2x,2.0,low_resource,300000,365,35694122.171471834,35694122.171471834,-1999999.9999999404,28288271.798478395,6011257.757176587,2121620.3848858587,1272972.2309315163,1571529.7578238724,7.071883910207081,463490204.5872456,499184326.7587174,21,23,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,2x,2.0,base_case,3500000,365,58324739.610254705,58324739.610254705,-1999999.9999999404,28288271.798478395,6011257.757176587,24752237.823668405,1272972.2309315163,1571529.7578238724,7.071883910207081,525373007.72624844,583697747.3365031,21,23,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,2,2x,2.0,high_income,11600000,365,115608490.00217187,115608490.00217187,-1999999.9999999404,28288271.798478395,6011257.757176587,82035988.21558619,1272972.2309315163,1571529.7578238724,7.071883910207081,682013853.1718497,797622343.1740216,21,23,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,0.1x,0.1,low_resource,300000,365,78841960.64982551,78841960.64982551,-4999999.99999994,62920795.98485967,13370669.146782704,4719059.698864486,2831435.819318692,3496079.926636277,15.732359669863733,379161174.83271027,458003135.4825358,21,26,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,0.1x,0.1,base_case,3500000,365,129178597.43771279,129178597.43771279,-4999999.99999994,62920795.98485967,13370669.146782704,55055696.48675233,2831435.819318692,3496079.926636277,15.732359669863733,390414916.9558575,519593514.3935703,21,26,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,0.1x,0.1,high_income,11600000,365,256593209.30705398,256593209.30705398,-4999999.99999994,62920795.98485967,13370669.146782704,182470308.35609335,2831435.819318692,3496079.926636277,15.732359669863733,418900951.7050728,675494161.0121268,21,26,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,0.5x,0.5,low_resource,300000,365,78442342.72213322,78442342.72213322,-4999999.99999994,62620895.10103793,13306940.208970582,4696567.132577844,2817940.279546708,3479014.471232949,15.655565120547971,418177360.03758174,496619702.75971496,21,26,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,0.5x,0.5,base_case,3500000,365,128539058.80296344,128539058.80296344,-4999999.99999994,62620895.10103793,13306940.208970582,54793283.21340827,2817940.279546708,3479014.471232949,15.655565120547971,452855453.50324076,581394512.3062042,21,26,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,0.5x,0.5,high_income,11600000,365,255346371.38256443,255346371.38256443,-4999999.99999994,62620895.10103793,13306940.208970582,181600595.79301018,2817940.279546708,3479014.471232949,15.655565120547971,540634377.5881907,795980748.9707551,21,26,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,1x,1.0,low_resource,300000,365,65546445.2460171,65546445.2460171,-4999999.99999994,52942923.26155125,11250371.193079645,3970719.24461634,2382431.546769805,2941274.683923498,13.235736077655407,441069204.50472736,506615649.75074446,21,26,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,1x,1.0,base_case,3500000,365,107900783.8552587,107900783.8552587,-4999999.99999994,52942923.26155125,11250371.193079645,46325057.85385728,2382431.546769805,2941274.683923498,13.235736077655407,489490994.46098006,597391778.3162388,21,26,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,1x,1.0,high_income,11600000,365,215110203.4598993,215110203.4598993,-4999999.99999994,52942923.26155125,11250371.193079645,153534477.45849836,2382431.546769805,2941274.683923498,13.235736077655407,612058650.2877455,827168853.7476448,21,26,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,2x,2.0,low_resource,300000,365,50045451.61710036,50045451.61710036,-4999999.99999994,41309907.4049537,8778355.323552622,3098243.0553715136,1858945.8332229177,2294975.410111394,10.327389345500936,463490204.5872456,513535656.20434594,21,26,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,2x,2.0,base_case,3500000,365,83093377.54106349,83093377.54106349,-4999999.99999994,41309907.4049537,8778355.323552622,36146168.97933434,1858945.8332229177,2294975.410111394,10.327389345500936,525373007.72624844,608466385.2673119,21,26,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,5,2x,2.0,high_income,11600000,365,166745940.03609467,166745940.03609467,-4999999.99999994,41309907.4049537,8778355.323552622,119798731.47436559,1858945.8332229177,2294975.410111394,10.327389345500936,682013853.1718497,848759793.2079444,21,26,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,0.1x,0.1,low_resource,300000,365,118066745.24895692,118066745.24895692,-10000000.0,96110127.76657173,20423402.150396504,7208259.582492873,4324955.749495726,5340483.392868492,24.032175267908386,379161174.83271027,497227920.0816672,21,31,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,0.1x,0.1,base_case,3500000,365,194954847.46221387,194954847.46221387,-10000000.0,96110127.76657173,20423402.150396504,84096361.79575026,4324955.749495726,5340483.392868492,24.032175267908386,390414916.9558575,585369764.4180714,21,31,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,0.1x,0.1,high_income,11600000,365,389577856.1895209,389577856.1895209,-10000000.0,96110127.76657173,20423402.150396504,278719370.52305794,4324955.749495726,5340483.392868492,24.032175267908386,418900951.7050728,808478807.8945937,21,31,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,0.5x,0.5,low_resource,300000,365,94270863.87844568,94270863.87844568,-10000000.0,78252055.44348618,16628561.781740805,5868904.15826145,3521342.4949568613,4347614.950632058,19.564267277843882,418177360.03758174,512448223.9160274,21,31,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,0.5x,0.5,base_case,3500000,365,156872508.23323447,156872508.23323447,-10000000.0,78252055.44348618,16628561.781740805,68470548.5130504,3521342.4949568613,4347614.950632058,19.564267277843882,452855453.50324076,609727961.7364752,21,31,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,0.5x,0.5,high_income,11600000,365,315332920.50629187,315332920.50629187,-10000000.0,78252055.44348618,16628561.781740805,226930960.7861094,3521342.4949568613,4347614.950632058,19.564267277843882,540634377.5881907,855967298.0944825,21,31,1.75,0.00075,2.0,37.5,1.25,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,1x,1.0,low_resource,300000,365,74627771.61202502,74627771.61202502,-10000000.0,63510522.7857601,13495986.09197404,4763289.208932015,2857973.525359199,3528495.2659604857,15.878228696821871,441069204.50472736,515696976.1167524,21,31,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,1x,1.0,base_case,3500000,365,125436189.84063458,125436189.84063458,-10000000.0,63510522.7857601,13495986.09197404,55571707.43754016,2857973.525359199,3528495.2659604857,15.878228696821871,489490994.46098006,614927184.3016146,21,31,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,1x,1.0,high_income,11600000,365,254044998.48179746,254044998.48179746,-10000000.0,63510522.7857601,13495986.09197404,184180516.07870436,2857973.525359199,3528495.2659604857,15.878228696821871,612058650.2877455,866103648.7695429,21,31,1.75,0.00075,2.0,37.5,2.5,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,2x,2.0,low_resource,300000,365,54351460.88235414,54351460.88235414,-10000000.0,48293779.273811296,10262428.095684895,3622033.445535846,2173220.0673215115,2683053.3191867284,12.073739936339887,463490204.5872456,517841665.4695997,21,31,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,2x,2.0,base_case,3500000,365,92986484.30140251,92986484.30140251,-10000000.0,48293779.273811296,10262428.095684895,42257056.86458492,2173220.0673215115,2683053.3191867284,12.073739936339887,525373007.72624844,618359492.027651,21,31,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,10,2x,2.0,high_income,11600000,365,190781387.33087146,190781387.33087146,-10000000.0,48293779.273811296,10262428.095684895,140051959.89405346,2173220.0673215115,2683053.3191867284,12.073739936339887,682013853.1718497,872795240.5027212,21,31,1.75,0.00075,2.0,37.5,5.0,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,14,0.1x,0.1,low_resource,300000,365,128663816.87343246,128663816.87343246,-14000000.00000006,107064778.14141291,22751265.35505023,8029858.360605963,4817915.016363575,5949454.338081498,26.772544521366903,379161174.83271027,507824991.7061427,21,35,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
B_screening_plus_countermeasures,Norovirus,lab,Laboratory PCR,14,0.1x,0.1,base_case,3500000,365,214315639.3865633,214315639.3865633,-14000000.00000006,107064778.14141291,22751265.35505023,93681680.87373611,4817915.016363575,5949454.338081498,26.772544521366903,390414916.9558575,604730556.3424208,21,35,1.75,0.00075,2.0,37.5,0.25000000000000006,0.97
